ERR2604090	ERR2604090__k119_185408	order	-_cellular organisms;d_Bacteria;-_Terrabacteria group;-_Cyanobacteriota/Melainabacteria group;p_Cyanobacteriota;c_Cyanophyceae;o_Synechococcales
ERR2604104	ERR2604104__k119_237638	superkingdom	-_cellular organisms;d_Bacteria
ERR2604104	ERR2604104__k119_96120	superkingdom	-_cellular organisms;d_Bacteria
ERR2604104	ERR2604104__k119_157035	superkingdom	-_cellular organisms;d_Bacteria
ERR2604104	ERR2604104__k119_117163	superkingdom	-_cellular organisms;d_Bacteria
ERR2604104	ERR2604104__k119_127452	no rank	-_cellular organisms
ERR2604104	ERR2604104__k119_16618	class	-_cellular organisms;d_Bacteria;p_Pseudomonadota;c_Alphaproteobacteria
ERR2604104	ERR2604104__k119_189328	phylum	-_cellular organisms;d_Bacteria;p_Pseudomonadota
ERR2604104	ERR2604104__k119_149988	class	-_cellular organisms;d_Bacteria;p_Pseudomonadota;c_Alphaproteobacteria
ERR2604104	ERR2604104__k119_6490	class	-_cellular organisms;d_Bacteria;p_Pseudomonadota;c_Alphaproteobacteria
ERR2604104	ERR2604104__k119_130174	superkingdom	-_cellular organisms;d_Bacteria
ERR2604095	ERR2604095__k119_126055	superkingdom	-_cellular organisms;d_Bacteria
ERR2604095	ERR2604095__k119_230819	strain	-_cellular organisms;d_Bacteria;p_Pseudomonadota;c_Gammaproteobacteria;o_Enterobacterales;f_Enterobacteriaceae;g_Escherichia;s_Escherichia coli;-_Escherichia coli K-12
ERR2604095	ERR2604095__k119_100703	family	-_cellular organisms;d_Bacteria;-_FCB group;-_Bacteroidota/Chlorobiota group;p_Bacteroidota;c_Flavobacteriia;o_Flavobacteriales;f_Flavobacteriaceae
ERR2604095	ERR2604095__k119_110774	strain	-_cellular organisms;d_Archaea;p_Euryarchaeota;-_Stenosarchaea group;c_Halobacteria;o_Halobacteriales;f_Haloarculaceae;g_Haloarcula;s_Haloarcula japonica;-_Haloarcula japonica DSM 6131
ERR2604095	ERR2604095__k119_50189	class	-_cellular organisms;d_Bacteria;p_Pseudomonadota;c_Alphaproteobacteria
ERR2604095	ERR2604095__k119_33659	superkingdom	-_cellular organisms;d_Bacteria
ERR2604095	ERR2604095__k119_94406	phylum	-_cellular organisms;d_Bacteria;-_FCB group;-_Bacteroidota/Chlorobiota group;p_Bacteroidota
ERR2604096	ERR2604096__k119_140006	class	-_cellular organisms;d_Bacteria;p_Pseudomonadota;c_Alphaproteobacteria
ERR2604096	ERR2604096__k119_35740	strain	-_cellular organisms;d_Bacteria;p_Pseudomonadota;c_Alphaproteobacteria;o_Sphingomonadales;f_Zymomonadaceae;g_Zymomonas;s_Zymomonas mobilis;-_Zymomonas mobilis subsp. mobilis;-_Zymomonas mobilis subsp. mobilis ZM4 = ATCC 31821
ERR2604096	ERR2604096__k119_70770	class	-_cellular organisms;d_Bacteria;p_Pseudomonadota;c_Alphaproteobacteria
ERR2604106	ERR2604106__k119_152932	species	-_cellular organisms;d_Bacteria;p_Pseudomonadota;c_Gammaproteobacteria;o_Methylococcales;f_Methylococcaceae;g_Methylomonas;-_unclassified Methylomonas;s_Methylomonas sp.
ERR2604106	ERR2604106__k119_166093	no rank	-_cellular organisms
ERR2604106	ERR2604106__k119_327434	superkingdom	-_cellular organisms;d_Bacteria
ERR2604106	ERR2604106__k119_249846	no rank	-_cellular organisms
ERR2604107	ERR2604107__k119_269163	strain	-_cellular organisms;d_Archaea;p_Euryarchaeota;-_Stenosarchaea group;c_Halobacteria;o_Halobacteriales;f_Haloarculaceae;g_Haloarcula;s_Haloarcula japonica;-_Haloarcula japonica DSM 6131
ERR2604107	ERR2604107__k119_260221	class	-_cellular organisms;d_Bacteria;p_Pseudomonadota;c_Gammaproteobacteria
ERR2604107	ERR2604107__k119_260654	superkingdom	-_cellular organisms;d_Bacteria
ERR2604107	ERR2604107__k119_52256	superkingdom	-_cellular organisms;d_Bacteria
ERR2604107	ERR2604107__k119_202308	superkingdom	-_cellular organisms;d_Bacteria
ERR2604107	ERR2604107__k119_272324	no rank	-_cellular organisms
ERR2604079	ERR2604079__k119_133352	phylum	-_cellular organisms;d_Bacteria;p_Pseudomonadota
ERR2604079	ERR2604079__k119_16806	genus	-_cellular organisms;d_Bacteria;p_Spirochaetota;c_Spirochaetia;o_Leptospirales;f_Leptospiraceae;g_Leptospira
ERR2604079	ERR2604079__k119_184982	genus	-_cellular organisms;d_Bacteria;-_FCB group;-_Bacteroidota/Chlorobiota group;p_Bacteroidota;c_Flavobacteriia;o_Flavobacteriales;f_Flavobacteriaceae;g_Flavobacterium
ERR2604079	ERR2604079__k119_39911	superkingdom	-_cellular organisms;d_Bacteria
ERR2604079	ERR2604079__k119_215429	no rank	-_cellular organisms
ERR2604079	ERR2604079__k119_106551	superkingdom	-_cellular organisms;d_Bacteria
ERR2604079	ERR2604079__k119_216786	superkingdom	-_cellular organisms;d_Bacteria
ERR2604079	ERR2604079__k119_4969	class	-_cellular organisms;d_Bacteria;p_Pseudomonadota;c_Gammaproteobacteria
ERR2604079	ERR2604079__k119_137403	strain	-_cellular organisms;d_Bacteria;-_Terrabacteria group;p_Mycoplasmatota;c_Mollicutes;o_Mycoplasmatales;f_Mycoplasmataceae;g_Ureaplasma;s_Ureaplasma parvum;-_Ureaplasma parvum serovar 3;-_Ureaplasma parvum serovar 3 str. ATCC 700970
ERR2604079	ERR2604079__k119_49027	family	-_cellular organisms;d_Bacteria;-_FCB group;-_Bacteroidota/Chlorobiota group;p_Bacteroidota;c_Flavobacteriia;o_Flavobacteriales;f_Flavobacteriaceae
ERR2604103	ERR2604103__k119_12202	no rank	-_cellular organisms
ERR2604103	ERR2604103__k119_39391	class	-_cellular organisms;d_Bacteria;p_Pseudomonadota;c_Alphaproteobacteria
ERR2604103	ERR2604103__k119_156679	superkingdom	-_cellular organisms;d_Bacteria
ERR2604103	ERR2604103__k119_31583	order	-_cellular organisms;d_Bacteria;p_Pseudomonadota;c_Alphaproteobacteria;o_Rhodobacterales
ERR2604103	ERR2604103__k119_113549	strain	-_cellular organisms;d_Bacteria;p_Pseudomonadota;c_Alphaproteobacteria;o_Candidatus Pelagibacterales;f_Pelagibacteraceae;g_Candidatus Pelagibacter;s_Candidatus Pelagibacter ubique;-_Candidatus Pelagibacter ubique HTCC1062
ERR2604103	ERR2604103__k119_185302	phylum	-_cellular organisms;d_Bacteria;p_Pseudomonadota
ERR2604103	ERR2604103__k119_52426	order	-_cellular organisms;d_Bacteria;-_Terrabacteria group;-_Cyanobacteriota/Melainabacteria group;p_Cyanobacteriota;c_Cyanophyceae;o_Synechococcales
ERR2604103	ERR2604103__k119_125276	phylum	-_cellular organisms;d_Bacteria;-_FCB group;-_Bacteroidota/Chlorobiota group;p_Bacteroidota
ERR2604103	ERR2604103__k119_136182	species	-_cellular organisms;d_Bacteria;p_Pseudomonadota;c_Alphaproteobacteria;o_Rhodobacterales;f_Paracoccaceae;g_Paracoccus;s_Paracoccus denitrificans
ERR2604103	ERR2604103__k119_127085	no rank	-_root
ERR2604093	ERR2604093__k119_147502	class	-_cellular organisms;d_Bacteria;p_Pseudomonadota;c_Alphaproteobacteria
ERR2604093	ERR2604093__k119_178052	superkingdom	-_cellular organisms;d_Bacteria
ERR2604093	ERR2604093__k119_154047	family	-_cellular organisms;d_Bacteria;p_Pseudomonadota;c_Alphaproteobacteria;o_Rhodobacterales;f_Paracoccaceae
ERR2604093	ERR2604093__k119_171977	family	-_cellular organisms;d_Bacteria;-_FCB group;-_Bacteroidota/Chlorobiota group;p_Bacteroidota;c_Flavobacteriia;o_Flavobacteriales;f_Flavobacteriaceae
ERR2604093	ERR2604093__k119_178604	superkingdom	-_cellular organisms;d_Bacteria
ERR2604093	ERR2604093__k119_88343	no rank	-_cellular organisms
ERR2604093	ERR2604093__k119_155548	superkingdom	-_cellular organisms;d_Bacteria
ERR2604093	ERR2604093__k119_58283	no rank	-_cellular organisms
ERR2604093	ERR2604093__k119_88695	family	-_cellular organisms;d_Bacteria;-_FCB group;-_Bacteroidota/Chlorobiota group;p_Bacteroidota;c_Flavobacteriia;o_Flavobacteriales;f_Flavobacteriaceae
ERR2604093	ERR2604093__k119_88714	family	-_cellular organisms;d_Bacteria;p_Pseudomonadota;c_Alphaproteobacteria;o_Rhodobacterales;f_Paracoccaceae
ERR2604108	ERR2604108__k119_22147	order	-_cellular organisms;d_Bacteria;-_Terrabacteria group;p_Actinomycetota;c_Actinomycetes;o_Mycobacteriales
ERR2604108	ERR2604108__k119_70665	no rank	-_cellular organisms
ERR2604108	ERR2604108__k119_168490	superkingdom	-_cellular organisms;d_Bacteria
ERR2604108	ERR2604108__k119_218858	phylum	-_cellular organisms;d_Bacteria;p_Pseudomonadota
ERR2604108	ERR2604108__k119_44799	strain	-_cellular organisms;d_Bacteria;-_FCB group;-_Bacteroidota/Chlorobiota group;p_Bacteroidota;c_Flavobacteriia;o_Flavobacteriales;f_Flavobacteriaceae;g_Christiangramia;s_Christiangramia forsetii;-_Christiangramia forsetii KT0803
ERR2604108	ERR2604108__k119_287801	phylum	-_cellular organisms;d_Bacteria;p_Pseudomonadota
ERR2604108	ERR2604108__k119_103562	strain	-_cellular organisms;d_Archaea;-_TACK group;p_Nitrososphaerota;o_Cenarchaeales;f_Cenarchaeaceae;g_Cenarchaeum;s_Cenarchaeum symbiosum;-_Cenarchaeum symbiosum A
ERR2604109	ERR2604109__k119_249206	order	-_cellular organisms;d_Bacteria;-_Terrabacteria group;p_Actinomycetota;c_Actinomycetes;o_Mycobacteriales
ERR2604109	ERR2604109__k119_232529	order	-_cellular organisms;d_Bacteria;-_Terrabacteria group;p_Actinomycetota;c_Actinomycetes;o_Mycobacteriales
ERR2604109	ERR2604109__k119_198550	strain	-_cellular organisms;d_Archaea;p_Euryarchaeota;-_Stenosarchaea group;c_Halobacteria;o_Halobacteriales;f_Haloarculaceae;g_Haloarcula;s_Haloarcula japonica;-_Haloarcula japonica DSM 6131
ERR2604078	ERR2604078__k119_46265	superkingdom	-_cellular organisms;d_Bacteria
ERR2604078	ERR2604078__k119_32057	family	-_cellular organisms;d_Bacteria;p_Pseudomonadota;c_Alphaproteobacteria;o_Rhodobacterales;f_Paracoccaceae
ERR2604078	ERR2604078__k119_3674	clade	-_cellular organisms;d_Eukaryota;-_Opisthokonta;k_Metazoa;-_Eumetazoa;-_Bilateria;-_Deuterostomia;p_Chordata;-_Craniata;-_Vertebrata;-_Gnathostomata;-_Teleostomi;-_Euteleostomi;-_Sarcopterygii;-_Dipnotetrapodomorpha;-_Tetrapoda
ERR2604078	ERR2604078__k119_55524	superkingdom	-_cellular organisms;d_Bacteria
ERR2604078	ERR2604078__k119_33883	phylum	-_cellular organisms;d_Bacteria;p_Pseudomonadota
ERR2604078	ERR2604078__k119_196934	class	-_cellular organisms;d_Bacteria;p_Pseudomonadota;c_Gammaproteobacteria
ERR2604078	ERR2604078__k119_146659	family	-_cellular organisms;d_Bacteria;p_Pseudomonadota;c_Alphaproteobacteria;o_Rhodobacterales;f_Paracoccaceae
ERR2604079	ERR2604079__k119_80098	superkingdom	-_cellular organisms;d_Bacteria
ERR2604079	ERR2604079__k119_174650	superkingdom	-_cellular organisms;d_Bacteria
ERR2604079	ERR2604079__k119_29247	family	-_cellular organisms;d_Bacteria;p_Pseudomonadota;c_Alphaproteobacteria;o_Rhodobacterales;f_Paracoccaceae
ERR2604104	ERR2604104__k119_261823	family	-_cellular organisms;d_Bacteria;-_FCB group;-_Bacteroidota/Chlorobiota group;p_Bacteroidota;c_Flavobacteriia;o_Flavobacteriales;f_Flavobacteriaceae
ERR2604104	ERR2604104__k119_68934	superkingdom	-_cellular organisms;d_Bacteria
ERR2604104	ERR2604104__k119_232137	strain	-_cellular organisms;d_Bacteria;p_Pseudomonadota;c_Gammaproteobacteria;o_Enterobacterales;f_Enterobacteriaceae;g_Escherichia;s_Escherichia coli;-_Escherichia coli K-12
ERR2604104	ERR2604104__k119_213156	phylum	-_cellular organisms;d_Bacteria;p_Pseudomonadota
ERR2604105	ERR2604105__k119_292654	phylum	-_cellular organisms;d_Bacteria;p_Pseudomonadota
ERR2604105	ERR2604105__k119_210627	superkingdom	-_cellular organisms;d_Bacteria
ERR2604105	ERR2604105__k119_263764	genus	-_cellular organisms;d_Bacteria;p_Spirochaetota;c_Spirochaetia;o_Leptospirales;f_Leptospiraceae;g_Leptospira
ERR2604105	ERR2604105__k119_289534	strain	-_cellular organisms;d_Bacteria;p_Pseudomonadota;c_Gammaproteobacteria;o_Enterobacterales;f_Enterobacteriaceae;g_Escherichia;s_Escherichia coli;-_Escherichia coli K-12
ERR2604106	ERR2604106__k119_368962	family	-_cellular organisms;d_Bacteria;-_FCB group;-_Bacteroidota/Chlorobiota group;p_Bacteroidota;c_Flavobacteriia;o_Flavobacteriales;f_Flavobacteriaceae
ERR2604106	ERR2604106__k119_441	superkingdom	-_cellular organisms;d_Bacteria
ERR2604093	ERR2604093__k119_65453	superkingdom	-_cellular organisms;d_Bacteria
ERR2604093	ERR2604093__k119_59739	no rank	-_root
ERR2604094	ERR2604094__k119_57403	superkingdom	-_cellular organisms;d_Bacteria
ERR2604094	ERR2604094__k119_201034	superkingdom	-_cellular organisms;d_Bacteria
ERR2604094	ERR2604094__k119_208174	superkingdom	-_cellular organisms;d_Bacteria
ERR2604094	ERR2604094__k119_179612	phylum	-_cellular organisms;d_Bacteria;p_Pseudomonadota
ERR2604094	ERR2604094__k119_57803	family	-_cellular organisms;d_Bacteria;-_FCB group;-_Bacteroidota/Chlorobiota group;p_Bacteroidota;c_Flavobacteriia;o_Flavobacteriales;f_Flavobacteriaceae
ERR2604094	ERR2604094__k119_158741	family	-_cellular organisms;d_Bacteria;-_FCB group;-_Bacteroidota/Chlorobiota group;p_Bacteroidota;c_Flavobacteriia;o_Flavobacteriales;f_Flavobacteriaceae
ERR2604094	ERR2604094__k119_123130	superkingdom	-_cellular organisms;d_Bacteria
ERR2604094	ERR2604094__k119_51552	superkingdom	-_cellular organisms;d_Bacteria
ERR2604110	ERR2604110__k119_139571	no rank	-_cellular organisms
ERR2604071	ERR2604071__k119_144067	genus	-_cellular organisms;d_Bacteria;-_Terrabacteria group;p_Actinomycetota;c_Actinomycetes;o_Kitasatosporales;f_Streptomycetaceae;g_Streptomyces
ERR2604071	ERR2604071__k119_50764	phylum	-_cellular organisms;d_Bacteria;p_Pseudomonadota
ERR2604071	ERR2604071__k119_65188	superkingdom	-_cellular organisms;d_Bacteria
ERR2604071	ERR2604071__k119_29665	strain	-_cellular organisms;d_Bacteria;p_Pseudomonadota;c_Alphaproteobacteria;o_Hyphomicrobiales;f_Phyllobacteriaceae;g_Mesorhizobium;s_Mesorhizobium japonicum;-_Mesorhizobium japonicum MAFF 303099
ERR2604071	ERR2604071__k119_29813	phylum	-_cellular organisms;d_Archaea;p_Euryarchaeota
ERR2604071	ERR2604071__k119_154594	superkingdom	-_cellular organisms;d_Bacteria
ERR2604071	ERR2604071__k119_63513	superkingdom	-_cellular organisms;d_Archaea
ERR2604073	ERR2604073__k119_179028	strain	-_cellular organisms;d_Archaea;p_Euryarchaeota;-_Stenosarchaea group;c_Halobacteria;o_Halobacteriales;f_Haloarculaceae;g_Haloarcula;s_Haloarcula japonica;-_Haloarcula japonica DSM 6131
ERR2604073	ERR2604073__k119_132345	phylum	-_cellular organisms;d_Bacteria;p_Pseudomonadota
ERR2604079	ERR2604079__k119_182340	superkingdom	-_cellular organisms;d_Bacteria
ERR2604079	ERR2604079__k119_73167	superkingdom	-_cellular organisms;d_Bacteria
ERR2604079	ERR2604079__k119_117075	phylum	-_cellular organisms;d_Bacteria;p_Pseudomonadota
ERR2604079	ERR2604079__k119_110012	phylum	-_cellular organisms;d_Bacteria;p_Pseudomonadota
ERR2604079	ERR2604079__k119_22614	class	-_cellular organisms;d_Bacteria;p_Pseudomonadota;c_Alphaproteobacteria
ERR2604079	ERR2604079__k119_211812	superkingdom	-_cellular organisms;d_Bacteria
ERR2604079	ERR2604079__k119_88046	phylum	-_cellular organisms;d_Bacteria;p_Pseudomonadota
ERR2604079	ERR2604079__k119_168925	family	-_cellular organisms;d_Bacteria;-_FCB group;-_Bacteroidota/Chlorobiota group;p_Bacteroidota;c_Flavobacteriia;o_Flavobacteriales;f_Flavobacteriaceae
ERR2604079	ERR2604079__k119_147377	superkingdom	-_cellular organisms;d_Bacteria
ERR2604079	ERR2604079__k119_212950	class	-_cellular organisms;d_Bacteria;p_Pseudomonadota;c_Alphaproteobacteria
ERR2604093	ERR2604093__k119_173829	family	-_cellular organisms;d_Bacteria;-_FCB group;-_Bacteroidota/Chlorobiota group;p_Bacteroidota;c_Flavobacteriia;o_Flavobacteriales;f_Flavobacteriaceae
ERR2604093	ERR2604093__k119_155954	no rank	-_cellular organisms
ERR2604093	ERR2604093__k119_120041	superkingdom	-_cellular organisms;d_Bacteria
ERR2604093	ERR2604093__k119_96136	phylum	-_cellular organisms;d_Bacteria;p_Pseudomonadota
ERR2604093	ERR2604093__k119_482	superkingdom	-_cellular organisms;d_Bacteria
ERR2604093	ERR2604093__k119_84913	superkingdom	-_cellular organisms;d_Bacteria
ERR2604093	ERR2604093__k119_43021	superkingdom	-_cellular organisms;d_Bacteria
ERR2604093	ERR2604093__k119_168957	superkingdom	-_cellular organisms;d_Bacteria
ERR2604093	ERR2604093__k119_61291	superkingdom	-_cellular organisms;d_Bacteria
ERR2604093	ERR2604093__k119_37464	family	-_cellular organisms;d_Bacteria;-_FCB group;-_Bacteroidota/Chlorobiota group;p_Bacteroidota;c_Flavobacteriia;o_Flavobacteriales;f_Flavobacteriaceae
ERR2604081	ERR2604081__k119_183351	superkingdom	-_cellular organisms;d_Bacteria
ERR2604081	ERR2604081__k119_75459	superkingdom	-_cellular organisms;d_Archaea
ERR2604081	ERR2604081__k119_158824	family	-_cellular organisms;d_Bacteria;-_FCB group;-_Bacteroidota/Chlorobiota group;p_Bacteroidota;c_Flavobacteriia;o_Flavobacteriales;f_Flavobacteriaceae
ERR2604081	ERR2604081__k119_25766	class	-_cellular organisms;d_Bacteria;p_Pseudomonadota;c_Alphaproteobacteria
ERR2604081	ERR2604081__k119_142270	superkingdom	-_cellular organisms;d_Bacteria
ERR2604081	ERR2604081__k119_217126	phylum	-_cellular organisms;d_Bacteria;p_Pseudomonadota
ERR2604081	ERR2604081__k119_17526	phylum	-_cellular organisms;d_Bacteria;p_Pseudomonadota
ERR2604081	ERR2604081__k119_50965	superkingdom	-_cellular organisms;d_Bacteria
ERR2604081	ERR2604081__k119_201068	family	-_cellular organisms;d_Bacteria;p_Pseudomonadota;c_Alphaproteobacteria;o_Rhodobacterales;f_Roseobacteraceae
ERR2604081	ERR2604081__k119_176533	superkingdom	-_cellular organisms;d_Bacteria
ERR2604101	ERR2604101__k119_164063	class	-_cellular organisms;d_Bacteria;p_Pseudomonadota;c_Alphaproteobacteria
ERR2604101	ERR2604101__k119_97857	phylum	-_cellular organisms;d_Bacteria;p_Pseudomonadota
ERR2604101	ERR2604101__k119_119898	phylum	-_cellular organisms;d_Bacteria;p_Pseudomonadota
ERR2604102	ERR2604102__k119_182218	phylum	-_cellular organisms;d_Bacteria;-_FCB group;-_Bacteroidota/Chlorobiota group;p_Bacteroidota
ERR2604102	ERR2604102__k119_91243	superkingdom	-_cellular organisms;d_Bacteria
ERR2604102	ERR2604102__k119_78269	no rank	-_cellular organisms
ERR2604102	ERR2604102__k119_33235	superkingdom	-_cellular organisms;d_Bacteria
ERR2604102	ERR2604102__k119_189886	superkingdom	-_cellular organisms;d_Bacteria
ERR2604102	ERR2604102__k119_185050	phylum	-_cellular organisms;d_Bacteria;-_FCB group;-_Bacteroidota/Chlorobiota group;p_Bacteroidota
ERR2604102	ERR2604102__k119_9936	superkingdom	-_cellular organisms;d_Bacteria
ERR2604096	ERR2604096__k119_238092	species	-_cellular organisms;d_Bacteria;-_Terrabacteria group;p_Actinomycetota;c_Actinomycetes;o_Mycobacteriales;f_Mycobacteriaceae;g_Mycobacterium;-_Mycobacterium tuberculosis complex;s_Mycobacterium tuberculosis
ERR2604096	ERR2604096__k119_150918	phylum	-_cellular organisms;d_Bacteria;p_Pseudomonadota
ERR2604096	ERR2604096__k119_160058	superkingdom	-_cellular organisms;d_Archaea
ERR2604096	ERR2604096__k119_72078	phylum	-_cellular organisms;d_Bacteria;p_Pseudomonadota
ERR2604096	ERR2604096__k119_19900	superkingdom	-_cellular organisms;d_Bacteria
ERR2604096	ERR2604096__k119_152049	family	-_cellular organisms;d_Bacteria;-_FCB group;-_Bacteroidota/Chlorobiota group;p_Bacteroidota;c_Flavobacteriia;o_Flavobacteriales;f_Flavobacteriaceae
ERR2604096	ERR2604096__k119_169559	no rank	-_cellular organisms
ERR2604096	ERR2604096__k119_171205	family	-_cellular organisms;d_Bacteria;-_FCB group;-_Bacteroidota/Chlorobiota group;p_Bacteroidota;c_Flavobacteriia;o_Flavobacteriales;f_Flavobacteriaceae
ERR2604096	ERR2604096__k119_144686	no rank	-_cellular organisms
ERR2604097	ERR2604097__k119_176336	superkingdom	-_cellular organisms;d_Bacteria
ERR2604075	ERR2604075__k119_149716	genus	-_cellular organisms;d_Bacteria;p_Pseudomonadota;c_Alphaproteobacteria;o_Rickettsiales;f_Rickettsiaceae;-_Rickettsieae;g_Rickettsia
ERR2604075	ERR2604075__k119_51279	no rank	-_cellular organisms
ERR2604075	ERR2604075__k119_194221	strain	-_cellular organisms;d_Bacteria;-_Terrabacteria group;p_Bacillota;c_Bacilli;o_Bacillales;f_Bacillaceae;g_Bacillus;-_Bacillus subtilis group;s_Bacillus subtilis;-_Bacillus subtilis subsp. subtilis;-_Bacillus subtilis subsp. subtilis str. 168
ERR2604075	ERR2604075__k119_104405	strain	-_cellular organisms;d_Bacteria;-_FCB group;-_Bacteroidota/Chlorobiota group;p_Bacteroidota;c_Flavobacteriia;o_Flavobacteriales;f_Flavobacteriaceae;g_Christiangramia;s_Christiangramia forsetii;-_Christiangramia forsetii KT0803
ERR2604075	ERR2604075__k119_97208	class	-_cellular organisms;d_Bacteria;p_Pseudomonadota;c_Gammaproteobacteria
ERR2604076	ERR2604076__k119_101797	class	-_cellular organisms;d_Bacteria;p_Pseudomonadota;c_Gammaproteobacteria
ERR2604076	ERR2604076__k119_56905	class	-_cellular organisms;d_Bacteria;p_Pseudomonadota;c_Betaproteobacteria
ERR2604076	ERR2604076__k119_73938	family	-_cellular organisms;d_Bacteria;p_Pseudomonadota;c_Alphaproteobacteria;o_Rhodobacterales;f_Paracoccaceae
ERR2604076	ERR2604076__k119_158569	superkingdom	-_cellular organisms;d_Bacteria
ERR2604076	ERR2604076__k119_79691	superkingdom	-_cellular organisms;d_Bacteria
ERR2604080	ERR2604080__k119_275999	family	-_cellular organisms;d_Bacteria;-_FCB group;-_Bacteroidota/Chlorobiota group;p_Bacteroidota;c_Flavobacteriia;o_Flavobacteriales;f_Flavobacteriaceae
ERR2604080	ERR2604080__k119_245239	superkingdom	-_cellular organisms;d_Bacteria
ERR2604080	ERR2604080__k119_89564	superkingdom	-_cellular organisms;d_Bacteria
ERR2604080	ERR2604080__k119_215312	genus	-_cellular organisms;d_Bacteria;-_FCB group;-_Bacteroidota/Chlorobiota group;p_Bacteroidota;c_Flavobacteriia;o_Flavobacteriales;f_Flavobacteriaceae;g_Flavobacterium
ERR2604080	ERR2604080__k119_81400	superkingdom	-_cellular organisms;d_Bacteria
ERR2604080	ERR2604080__k119_101875	phylum	-_cellular organisms;d_Bacteria;p_Pseudomonadota
ERR2604080	ERR2604080__k119_60838	class	-_cellular organisms;d_Bacteria;p_Pseudomonadota;c_Alphaproteobacteria
ERR2604081	ERR2604081__k119_91566	family	-_cellular organisms;d_Bacteria;-_FCB group;-_Bacteroidota/Chlorobiota group;p_Bacteroidota;c_Flavobacteriia;o_Flavobacteriales;f_Flavobacteriaceae
